a,b,af,bf,as,bs,afs,bfs,pressure,alpha_endo,alpha_epi,Vol,Apex_Twist,C11,L11,R11
0.36510520772693,1.00398217068405,0.362282518510599,0.0924300275420386,1.0464122068864,0.0893731232245605,2.5087802986812,0.771123468211545,18.92333984375,-12.28271484375,64.84130859375,455.902260176487,-8.08510533192882,-0.381814326098259,-0.307057506124324,4.47688900160034
5.16336736460471,0.0709922601081083,5.12344851088371,1.3071579852047,0.0739925167405751,1.26392682975815,0.177397556170469,0.0545266633504472,5.92333984375,-57.28271484375,19.84130859375,82.0461983865603,5.07528555316888,-0.0837708452644936,-0.0315077139124147,0.136972637987913
0.0697181980888926,0.0509796239820799,0.260155494990951,0.484044128089971,0.199816304939985,6.6190217243152,6.77494470077697,2.08241385558985,10.79833984375,-40.40771484375,70.46630859375,482.266811313138,10.54953772716,-0.365708347763337,-0.382916677548582,4.86648024042518
0.985964212815259,0.720960756401382,3.67915429342088,6.84541770731897,2.82582928429405,0.468035514608435,0.479060934008326,0.14724889585244,23.79833984375,-85.40771484375,25.46630859375,180.900683960566,30.6739285778995,-0.260574539793122,-0.196922773465471,1.06117144859099
0.262182471377499,2.71124725051694,0.0691791950789033,1.82029784528545,0.0531341117352516,0.124457567848329,1.80155803020857,0.553744653196243,4.29833984375,-17.90771484375,2.96630859375,176.044675720252,6.2182706884057,-0.268424674642333,-0.163843678121624,1.02763750358998
3.70782006838555,0.191714131631391,0.978341559146391,0.12871449501806,0.751429814406403,1.76009580391076,0.127389389986156,7.83113198641713,17.29833984375,-62.90771484375,47.96630859375,360.784975056641,10.2597130763305,-0.363966694975157,-0.290705623906845,3.4574321908203
0.135199443323306,1.39810688737445,1.89722680451377,0.938671658986916,5.47992571001518,3.4132260931502,0.929008112247636,4.03827410578676,27.04833984375,-74.15771484375,36.71630859375,339.528671903162,31.1246688380354,-0.34164395742866,-0.30726090691842,3.00709756360633
1.91200886373112,0.0988610860886087,0.134154193892057,0.0663741095377275,0.387489262995023,0.241351531618937,0.0656907935947616,0.285549100449186,14.04833984375,-29.15771484375,81.71630859375,1269.70011038758,3.37810687205912,-0.434929362517802,-0.421213406910956,6.91336192312481
0.508431444745184,0.371777306130702,7.1347169893409,0.249606681628433,1.45719332095685,0.0641789430165191,3.49363078042081,0.0759317304647619,20.54833984375,-51.65771484375,59.21630859375,211.069241836442,6.98154938867785,-0.269201586992732,-0.283988575602003,1.79668803447379
7.19030644695587,5.25772508512573,0.504500676500982,3.52997154417874,0.103039127874834,0.907627316327314,0.24703700157976,1.07383683037725,7.54833984375,-6.65771484375,14.21630859375,83.5367671973568,-0.107982981444686,-0.0960937151114083,-0.0160045297758623,0.137468445623783
0.0590797932193522,0.6109482685303,1.15450997544829,0.0562459841777282,0.0627018871491616,2.07703346991885,0.405960304432923,0.469247922406762,5.11083984375,-9.47021484375,56.40380859375,427.804131221839,-79.4518477600505,-0.347182841632815,-0.386947598758441,5.31119754336117
0.83551444833006,8.6401132726391,0.0816361832586997,0.795438336531658,0.886738591927316,0.146868445133104,5.7411456831415,6.63616775983042,18.11083984375,-54.47021484375,11.40380859375,125.904500867533,0.324436621278627,-0.21329081956991,-0.070999931436643,0.501928191174344
0.222175653119601,2.29753394835082,4.34165378466992,2.99132786872045,0.235796910755491,0.552313929044342,0.107950851069408,1.76465518842723,11.61083984375,-31.97021484375,33.90380859375,157.82252666714,18.4394684946386,-0.183248513534658,-0.27414439479442,1.01611061384941
3.14203821870839,0.162460183488517,0.307001283270434,0.211518822072453,3.33467189156094,7.81089849142079,1.52665557652074,0.124779965019292,24.61083984375,-76.97021484375,78.90380859375,753.655344545481,12.8405805661951,-0.414861842292613,-0.370548754142224,8.1939898503212
0.114569156602816,4.45544089417477,0.595345314931713,5.80086510745506,1.7195878162113,1.0710623308321,0.0556669364438434,0.0643451933299525,21.36083984375,-65.72021484375,0.15380859375,198.169251455191,25.7078796521902,-0.287922689055497,-0.187994303948563,1.24134724550736
1.62025255097349,0.315047246944683,8.41945418671711,0.41018310542299,0.121593220568878,0.0757355437204844,0.787249364946444,0.909978450807377,8.36083984375,-20.72021484375,45.15380859375,108.174566540374,-12.9641663044985,-0.115350210822865,-0.185357303024833,0.508398852509808
6.09312675477203,1.18476765132853,2.23885743278669,1.54253585498548,0.457263841369657,4.0278403142155,2.9605323968479,0.241976733061862,14.86083984375,-43.22021484375,22.65380859375,110.530387793115,4.88119440725973,-0.175995413943432,-0.076137021006818,0.395872945537433
0.08227224368771,0.850783018865489,0.11368340335684,0.294552961779528,0.169326033966878,1.49152013379222,0.0775196308398041,9.24127153022014,9.98583984375,-60.09521484375,62.02880859375,613.15647584936,15.2138905060628,-0.398437707667684,-0.35565851006143,6.40080375640654
1.16350522830024,0.060159444195815,1.60772610843974,4.16560793385772,2.39463173698807,0.105466400088074,1.09629313283807,0.653456576580484,22.98583984375,-15.09521484375,17.02880859375,344.354430168099,60.7994168153498,-0.241152317713271,-0.429267411279081,0.367648126466967
0.30939325408716,0.22623579192114,0.427518158296319,1.10769677914585,0.636768007075894,0.3966172703879,0.291520563511083,0.173763771502985,16.48583984375,-82.59521484375,39.52880859375,435.401268332517,32.0863181386677,-0.368928565117215,-0.321495358608324,3.43130526821065
4.37548136036807,3.19945725229094,6.04601977623422,0.0783259904032528,9.00525951692017,5.60901522853965,4.12272334628021,2.45739082308621,29.48583984375,-37.59521484375,84.52880859375,127.668846202043,-4.34712671521329,-0.20862074118998,-0.10126498540599,0.562137406024493
0.159544593125535,0.116662845410078,3.11774659752757,2.14807599761242,1.23483799700308,0.769131096883532,0.565324678267527,1.26720092904567,19.73583984375,-3.84521484375,5.77880859375,647.433679478889,86.3498512365592,-0.268283567833015,-0.472962783735191,-0.353978990813848
2.25630127401428,1.64986178203969,0.220457976113303,0.15189191044158,0.0873162321347691,0.0543857814227793,7.99489827150144,0.0896046370054088,6.73583984375,-48.84521484375,50.77880859375,126.050839505688,0.0914405317177077,-0.215136251861727,-0.0741324778098164,0.500981004848434
0.599983890393096,6.20447532070347,0.829054946867253,0.571205188221407,4.64373559099039,0.204523337838424,0.150328195843597,0.336967475077424,26.23583984375,-26.34521484375,73.27880859375,150.130504821665,-1.96759222038658,-0.246473466193378,-0.113305786406142,0.755980699143289
8.48505354999289,0.4387226572974,0.0586230374906087,8.07806124080591,0.328361692642662,2.89239678192914,2.12596173369093,4.76543973333111,13.23583984375,-71.34521484375,28.27880859375,105.731548712199,0.199313039396159,-0.17493463611962,-0.0363684946399187,0.323211130386132
0.0543857814227793,0.176482047251774,0.0636827649107722,1.01968797842051,2.60131130153252,0.0697181980888926,0.0993739326213601,2.66948709550505,23.39208984375,-8.06396484375,52.18505859375,579.707198015947,-65.5727501428874,-0.346840167432792,-0.443336967804975,0.383923664439823
0.769131096883532,2.49583304738829,0.900610298262316,0.0721028284235542,0.183940486129085,0.985964212815259,1.40535963259478,0.18876124275216,10.39208984375,-53.06396484375,7.18505859375,174.400945631711,13.5212303382111,-0.271368009979828,-0.152800143684686,1.00250956986198
0.204523337838424,9.38583747783563,0.239485602699744,0.271150119589895,9.78249932662379,3.70782006838555,0.373705918388046,0.0501944071415524,29.89208984375,-30.56396484375,29.68505859375,145.167504442504,0.269075505856644,-0.241550190072392,-0.101374475333732,0.694129844140822
2.89239678192914,0.663678932769242,3.38683787331072,3.83464176563117,0.691727161080852,0.262182471377499,5.28499978123468,0.709856113348604,16.89208984375,-75.56396484375,74.68505859375,137.720785733436,5.2956332952857,-0.220764248885523,-0.136593586637008,0.705616665122717
0.105466400088074,1.2870244027449,6.56784896411218,0.525821754298069,0.0948524559960527,0.135199443323306,0.192708657704051,1.37657245877195,7.14208984375,-64.31396484375,18.43505859375,187.590734401872,71.2003756596968,-0.247314631757222,-0.281631885879716,1.21279154647159
1.49152013379222,0.0910063682733484,0.464417054033276,7.43624256319143,1.34141629694015,1.91200886373112,2.72531197311784,0.0973383720392288,20.14208984375,-19.31396484375,63.43505859375,173.961695668611,-6.92345730739021,-0.210721136982488,-0.274709059138072,0.777454078769021
0.3966172703879,0.342238830019313,1.74648820987961,1.97740691562543,0.356702439405597,7.19030644695587,0.0512440831786616,0.366050982966718,13.64208984375,-86.81396484375,85.93505859375,227.618336749518,14.3514555743781,-0.304988102920098,-0.229059873333929,1.58806240682319
5.60901522853965,4.83998794984014,0.123495365646822,0.139823783920392,5.04453427538962,0.508431444745184,0.724700774226382,5.17674264631536,26.64208984375,-41.81396484375,40.93505859375,117.406293902968,0.0436075370186387,-0.199672186305246,-0.0554587664562837,0.426916470660339
0.0757355437204844,3.47560093712901,2.43209218873605,2.75366068103991,0.963272592213647,0.0500647185744967,0.268358651637357,0.262861633669593,18.51708984375,-58.68896484375,46.56005859375,192.283843460741,21.8899123199259,-0.258582028830505,-0.241879977586527,1.34040905585404
1.0710623308321,0.245762099134225,0.171974887912609,0.194713214065009,0.0681136582085413,0.708022040044454,3.79516444725706,3.71742487363087,5.51708984375,-13.68896484375,1.56005859375,362.321469500179,11.0882403718403,-0.356609978659519,-0.310255586475379,2.96576478662933
0.284811319971834,0.0653517781725067,9.14613340763204,0.0517771243721454,3.62248588976399,2.66258987376451,0.0713605357956321,0.988518272631614,25.01708984375,-81.18896484375,24.06005859375,460.469814523339,71.9554943457049,-0.383158887515152,-0.354606698419992,2.52752687208304
4.0278403142155,0.92421371016757,0.646729295417344,0.732239115077665,0.25614843374047,0.188273535525752,1.00919037540394,0.0698987973904627,12.01708984375,-36.18896484375,69.06005859375,135.984391326187,-0.812008604691128,-0.230364651666104,-0.0949132057532812,0.62631965437389
